snapshot_month,sku,brand,brand_tier,category,business_mode,price_band,gender_segment,style_type,core_or_seasonal,clearance_flag,replenishable_flag,gross_margin_pct,sell_through_rate,gmroi,inventory_value,sold_units,ending_inventory_units,inventory_age_days,weeks_of_supply,discount_factor,discount_depth,cost_to_msrp_ratio,price_cost_spread,quadrant_label,recommended_action,action_priority
2026-02-01,SKU00076,Asics,Tier 3,Yoga Apparel,Buyout,Mass,Unisex,Performance,Seasonal,0,1,0.2961504346283484,0.0103197368421052,0.0050868421052631,843015.81,76,8499,128.18421052631578,650.438552631579,0.19949293580236485,0.8005070641976352,0.1383,0.061192935802364845,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00077,Lululemon,Tier 1,Kids Apparel,Buyout,Premium,Women,Core Basic,Core,0,1,0.2536226955121921,0.0031618421052631,0.0012526315789473,1729883.88,26,8037,131.25,865.0832894736842,0.22988523065200478,0.7701147693479953,0.1718,0.05808523065200477,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-02-01,SKU00078,Champion,Tier 3,Accessories,Buyout,Mass,Men,Performance,Seasonal,0,1,0.1432245422815504,0.0051657894736842,0.0010486842105263,807669.12,33,7937,124.53947368421052,817.3157894736842,0.19484900328066182,0.8051509967193382,0.178,0.01684900328066183,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-02-01,SKU00079,Cole Haan,Tier 2,Performance Apparel,Buyout,Luxury,Women,Clearance,Seasonal,1,0,0.3704753691044616,0.0094434210526315,0.0066749999999999,1657771.29,85,10171,206.30263157894737,689.108552631579,0.15481803245172288,0.8451819675482771,0.0946,0.06021803245172287,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00080,Nike,Tier 1,Sportswear,Consignment,Premium,Unisex,Clearance,Seasonal,1,0,0.8217354371446415,0.0058802631578947,0.0074276315789473,431818.64,47,8317,137.94736842105263,788.4157894736842,0.22885370567120014,0.7711462943287999,0.0454,0.18345370567120015,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-02-01,SKU00081,Reebok Underwear,Tier 2,Training Shoes,Consignment,Premium,Unisex,Core Basic,Core,0,1,0.8258451442063498,0.0131184210526315,0.0198776315789473,231342.5,97,7585,133.9078947368421,575.8430263157894,0.2030639994399355,0.7969360005600645,0.028,0.1750639994399355,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00082,Brand B,Tier 2,Basketball Shoes,Own Brand,Premium,Men,Core Basic,Core,0,1,0.5426182725789138,0.0033197368421052,0.0042105263157894,1754512.1,30,9130,133.85526315789474,861.5509210526316,0.26582520996647047,0.7341747900335296,0.1203,0.14552520996647045,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-02-01,SKU00083,Adidas,Tier 1,Underwear,Consignment,Mass,Unisex,Core Basic,Core,0,1,0.8253212237722022,0.0183973684210526,0.0241078947368421,206512.17,138,8089,140.17105263157896,513.4760526315789,0.23231559041902342,0.7676844095809766,0.0453,0.1870155904190234,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00084,Cole Haan,Tier 2,Kids Apparel,Buyout,Mass,Unisex,Core Basic,Seasonal,1,0,0.411720139437265,0.0121723684210526,0.0098026315789473,344141.22000000003,127,10347,300.19736842105266,562.1963157894737,0.13149209502794773,0.8685079049720523,0.0797,0.05179209502794774,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00085,Brooks Brothers,Tier 1,Accessories,Buyout,Mass,Women,Performance,Seasonal,0,1,0.4092530215969883,0.0035828947368421,0.0031407894736842,499281.99,24,8373,121.34210526315788,864.8201315789474,0.2254704825467784,0.7745295174532216,0.1354,0.09007048254677841,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-02-01,SKU00086,Brooks Brothers,Tier 1,Accessories,Buyout,Mass,Unisex,Performance,Seasonal,0,0,0.5520356234096692,0.0024368421052631,0.0033105263157894,301679.28,18,8568,137.82894736842104,889.6447368421053,0.2315829671783159,0.7684170328216842,0.1022,0.12938296717831588,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-02-01,SKU00087,The North Face,Tier 3,Underwear,Consignment,Mass,Men,Fashion,Seasonal,0,1,0.8320327416652066,0.0082407894736842,0.0143644736842105,170651.79,58,8353,130.51315789473685,721.0676315789474,0.1973801811683973,0.8026198188316027,0.0312,0.1661801811683973,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00088,The North Face,Tier 3,Performance Apparel,Buyout,Mass,Women,Fashion,Seasonal,0,1,0.5323090765329771,0.0037986842105263,0.0049118421052631,476571.55,29,8057,129.73684210526315,831.9430263157894,0.19641348024024374,0.8035865197597563,0.0895,0.10691348024024375,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-02-01,SKU00089,Puma,Tier 3,Training Shoes,Buyout,Premium,Unisex,Performance,Seasonal,0,1,0.3157898087665781,0.0053052631578947,0.0025815789473684,1537460.6,43,8788,139.1184210526316,774.1930263157894,0.19859975628669546,0.8014002437133045,0.1442,0.054399756286695466,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-02-01,SKU00090,Cole Haan,Tier 2,Sportswear,Buyout,Mass,Kids,Limited,Seasonal,0,1,0.5665741945138305,0.0049184210526315,0.0071973684210526,336754.74,44,9838,221.22368421052636,814.3315789473684,0.157880151934424,0.842119848065576,0.0737,0.084180151934424,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-02-01,SKU00091,Brand B,Tier 2,Outdoor Apparel,Own Brand,Premium,Kids,Core Basic,Seasonal,1,0,-0.0783429972609955,0.0105,-0.0007828947368421,1663995.15,89,8997,290.94736842105266,641.8018421052632,0.13084080459161576,0.8691591954083843,0.1364,-0.005559195408384232,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00092,Skechers,Tier 3,Accessories,Buyout,Mass,Women,Limited,Seasonal,0,1,0.3684432346445015,0.0049052631578947,0.0033644736842105,425337.5,41,8750,133.98684210526315,821.0122368421053,0.1910279208162533,0.8089720791837467,0.1208,0.0702279208162533,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-02-01,SKU00093,Columbia,Tier 3,Running Shoes,Consignment,Premium,Men,Core Basic,Seasonal,0,0,0.8153518214416184,0.00545,0.0128434210526315,200797.35,42,7921,128.3421052631579,793.8394736842106,0.19708969616491195,0.802910303835088,0.0227,0.17438969616491196,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-02-01,SKU00094,Cole Haan,Tier 2,Training Shoes,Buyout,Premium,Unisex,Fashion,Seasonal,0,1,0.6606163900257281,0.0029894736842105,0.0068578947368421,523949.49,17,9497,213.75,904.0657894736842,0.1627347036740763,0.8372652963259237,0.0565,0.10623470367407631,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-02-01,SKU00095,Puma,Tier 3,Lifestyle Apparel,Consignment,Premium,Women,Fashion,Seasonal,0,1,0.81416478646907,0.0073355263157894,0.0068684210526315,429668.76,54,9138,132.5,763.8246052631579,0.19998805642057776,0.8000119435794222,0.0481,0.15188805642057776,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00096,Reebok Underwear,Tier 2,Sportswear,Buyout,Premium,Unisex,Core Basic,Core,0,1,0.2353541885420134,0.0120223684210526,0.0045605263157894,1172671.92,103,8428,128.6184210526316,644.3514473684211,0.19637229878883503,0.803627701211165,0.1577,0.03867229878883502,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00097,Nike,Tier 1,Lifestyle Apparel,Consignment,Mass,Kids,Core Basic,Seasonal,0,0,0.8241453746497007,0.0159197368421052,0.0182631578947368,207505.92,92,7872,139.0921052631579,591.4455263157895,0.23394167138645167,0.7660583286135483,0.043,0.19094167138645168,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00098,Reebok Underwear,Tier 2,Bags,Consignment,Premium,Women,Performance,Seasonal,0,1,0.8283911397125879,0.0053157894736842,0.0216052631578947,169796.35,40,8303,127.25,787.2938157894737,0.20678677826768294,0.7932132217323171,0.0131,0.19368677826768294,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-02-01,SKU00099,Adidas,Tier 1,Bags,Buyout,Premium,Unisex,Fashion,Seasonal,0,1,0.5405223737276742,0.0025197368421052,0.0031934210526315,808952.1,21,8453,137.10526315789474,876.561447368421,0.22541217595186322,0.7745878240481368,0.1112,0.11421217595186323,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-02-01,SKU00100,Brand B,Tier 2,Underwear,Own Brand,Entry,Men,Performance,Seasonal,1,0,-0.1243604450996369,0.0344565789473684,-0.0042934210526315,276007.57,255,8321,305.7368421052632,297.13723684210527,0.12973278318105905,0.8702672168189409,0.1454,-0.015667216818940954,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00101,Brand B,Tier 2,Underwear,Own Brand,Entry,Women,Limited,Seasonal,0,1,0.4495780678495644,0.0085394736842105,0.007975,210276.4,68,9826,144.67105263157896,703.592894736842,0.2529450560577746,0.7470549439422254,0.1408,0.11214505605777461,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00102,Lululemon,Tier 1,Outdoor Apparel,Consignment,Luxury,Men,Core Basic,Core,0,1,0.8245337129272121,0.0162881578947368,0.0643763157894736,277489.73,123,8599,126.14473684210526,570.1455263157894,0.23055853041818164,0.7694414695818184,0.014600000000000002,0.21595853041818164,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00103,Puma,Tier 3,Basketball Shoes,Buyout,Premium,Women,Core Basic,Core,0,1,0.5816673730018863,0.0084171052631578,0.013328947368421,764445.5499999999,73,8527,137.1578947368421,719.2989473684211,0.19354033838522888,0.8064596616147711,0.0832,0.11034033838522889,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00104,The North Face,Tier 3,Outdoor Apparel,Consignment,Premium,Women,Clearance,Seasonal,1,0,0.0,0.0,0.0,294293.71,0,8269,131.47368421052633,999.0,0.19231781203777448,0.8076821879622256,0.0337,0.15861781203777447,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-02-01,SKU00105,Nike,Tier 1,Performance Apparel,Buyout,Premium,Kids,Core Basic,Core,0,1,0.3793429221520716,0.0186921052631578,0.0137013157894736,1025594.06,147,8243,143.3684210526316,490.7152631578948,0.22981414689314333,0.7701858531068566,0.1432,0.08661414689314334,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00106,Skechers,Tier 3,Training Shoes,Buyout,Premium,Kids,Clearance,Seasonal,1,0,0.4017855874427995,0.0127894736842105,0.0094486842105263,680911.96,97,8714,301.2105263157895,607.5959210526316,0.13181275512076357,0.8681872448792365,0.0791,0.052712755120763566,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00107,New Balance,Tier 3,Kids Apparel,Buyout,Mass,Men,Core Basic,Seasonal,1,0,0.2612817798634225,0.0085986842105263,0.0041342105263157,480836.32,65,8084,290.85526315789474,742.6711842105263,0.12835744123213308,0.8716425587678669,0.0952,0.03315744123213307,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00108,Brand A,Tier 2,Lifestyle Apparel,Own Brand,Mass,Men,Core Basic,Seasonal,1,0,0.0710761367374307,0.0018197368421052,0.0001118421052631,807388.66,12,8797,311.3684210526316,939.0394736842104,0.1293389256253447,0.8706610743746553,0.1224,0.006938925625344691,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-02-01,SKU00109,Brooks Brothers,Tier 1,Sportswear,Buyout,Mass,Unisex,Core Basic,Core,0,1,0.4628942294666031,0.0101934210526315,0.0099960526315789,564240.82,88,8294,134.75,650.8451315789474,0.23440364579927056,0.7655963542007295,0.1266,0.10780364579927057,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00110,Nike,Tier 1,Underwear,Consignment,Entry,Women,Core Basic,Core,0,1,0.8099472386889119,0.0056407894736842,0.0265355263157894,30586.41,51,8289,141.06578947368422,771.1228947368421,0.2285822313580807,0.7714177686419192,0.0152,0.2133822313580807,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-02-01,SKU00111,Puma,Tier 3,Training Shoes,Buyout,Mass,Men,Core Basic,Core,0,1,0.5784155157869786,0.0204381578947368,0.0320236842105263,433774.74,165,8454,136.17105263157896,469.83960526315786,0.19186904182797093,0.8081309581720291,0.08139999999999999,0.11046904182797095,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00112,Nike,Tier 1,Sportswear,Consignment,Mass,Men,Clearance,Seasonal,1,0,0.816222600882968,0.0146144736842105,0.0241368421052631,111668.32,105,8284,143.8421052631579,538.5938157894736,0.22880587130836263,0.7711941286916374,0.0236,0.20520587130836263,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00113,Patagonia,Tier 3,Kids Apparel,Buyout,Premium,Women,Clearance,Seasonal,1,0,0.1728227386924942,0.0146486842105263,0.0037894736842105,1413871.2,113,8312,118.21052631578948,505.4193421052632,0.1976116166011486,0.8023883833988514,0.1644,0.0332116166011486,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00114,Adidas,Tier 1,Performance Apparel,Buyout,Mass,Unisex,Core Basic,Core,0,1,0.6351819449865838,0.0062802631578947,0.012453947368421,317601.0,33,7842,130.27631578947367,823.8184210526315,0.23544831881941083,0.7645516811805891,0.0834,0.15204831881941083,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-02-01,SKU00115,Champion,Tier 3,Lifestyle Apparel,Buyout,Mass,Men,Fashion,Seasonal,0,1,0.3677429543152291,0.0088828947368421,0.0053671052631578,412315.02,61,7661,130.6578947368421,689.6763157894737,0.1886821299829104,0.8113178700170895,0.1225,0.0661821299829104,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00116,Columbia,Tier 3,Yoga Apparel,Buyout,Mass,Unisex,Clearance,Seasonal,1,0,0.3016508254127064,0.0078986842105263,0.0039723684210526,348190.32,58,8314,134.22368421052633,727.359605263158,0.19761806144529692,0.8023819385547031,0.1366,0.06101806144529692,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00117,Cole Haan,Tier 2,Training Shoes,Buyout,Mass,Kids,Core Basic,Core,0,1,0.3616154071646849,0.0026815789473684,0.0016131578947368,657520.6,25,10340,208.8815789473684,873.0219736842105,0.1570239405944338,0.8429760594055662,0.1026,0.05442394059443381,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-02-01,SKU00118,Hoka,Tier 1,Basketball Shoes,Consignment,Premium,Unisex,Performance,Seasonal,0,1,0.8194998523528015,0.0061144736842105,0.0116644736842105,306375.42,43,7878,142.1578947368421,795.5411842105262,0.22841741500291632,0.7715825849970837,0.0365,0.19191741500291631,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-02-01,SKU00119,Columbia,Tier 3,Yoga Apparel,Buyout,Premium,Kids,Clearance,Seasonal,1,0,0.1028946407901801,0.0063592105263157,0.0007526315789473,1692143.8,37,7790,145.14473684210526,800.1886842105263,0.19676269502270086,0.8032373049772992,0.1673,0.029462695022700852,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-02-01,SKU00120,Skechers,Tier 3,Outdoor Apparel,Buyout,Premium,Unisex,Core Basic,Core,0,1,0.1098504000237932,0.0113947368421052,0.0018263157894736,1526168.02,81,7943,121.63157894736842,635.6617105263158,0.2025639476973133,0.7974360523026867,0.1698,0.032763947697313306,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00121,Brooks Brothers,Tier 1,Yoga Apparel,Consignment,Premium,Women,Core Basic,Seasonal,1,0,0.8170573438226011,0.0180999999999999,0.0326749999999999,126895.63,144,8171,303.85526315789474,485.5360526315789,0.13057311198694216,0.8694268880130578,0.0155,0.11507311198694216,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00122,Champion,Tier 3,Basketball Shoes,Buyout,Premium,Unisex,Fashion,Seasonal,0,1,0.4586411619264764,0.0097105263157894,0.0098907894736842,1192492.8,71,8576,144.23684210526315,695.6026315789474,0.20265992514291517,0.7973400748570848,0.1145,0.08815992514291517,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00123,Brand A,Tier 2,Lifestyle Apparel,Own Brand,Entry,Women,Performance,Seasonal,0,1,0.22586142621292,0.0040302631578947,0.0016342105263157,325860.78,32,8967,137.78947368421052,873.3727631578947,0.2557059695267506,0.7442940304732494,0.1838,0.07190596952675063,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-02-01,SKU00124,Patagonia,Tier 3,Running Shoes,Consignment,Premium,Men,Performance,Seasonal,0,1,0.8339896215423868,0.019103947368421,0.0300828947368421,402755.82,146,8238,139.75,446.646447368421,0.20091833310450855,0.7990816668954914,0.04019999999999999,0.16071833310450856,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00125,Columbia,Tier 3,Running Shoes,Buyout,Premium,Unisex,Performance,Seasonal,0,1,0.536134295442274,0.0168486842105263,0.0222710526315789,902295.85,117,7685,139.22368421052633,586.338947368421,0.1982594402392054,0.8017405597607946,0.0894,0.1088594402392054,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00126,Hoka,Tier 1,Basketball Shoes,Consignment,Mass,Kids,Fashion,Seasonal,0,1,0.8339219300084979,0.0079934210526315,0.0449434210526315,43000.32,57,8144,123.23684210526316,700.6921052631578,0.23047324385706586,0.7695267561429342,0.0117,0.21877324385706587,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00127,Skechers,Tier 3,Kids Apparel,Buyout,Premium,Women,Core Basic,Seasonal,1,0,-0.1104827649263966,0.0113960526315789,-0.0011960526315789,960986.36,84,8308,293.5394736842105,615.4417105263158,0.12994346054684838,0.8700565394531516,0.1396,-0.009656539453151619,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00128,Reebok Underwear,Tier 2,Kids Apparel,Consignment,Entry,Kids,Fashion,Seasonal,0,0,0.800114302043149,0.001678947368421,0.0027342105263157,36624.97,9,8381,130.43421052631578,956.9736842105264,0.21090742735196155,0.7890925726480384,0.0261,0.18480742735196154,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-02-01,SKU00129,Hoka,Tier 1,Training Shoes,Buyout,Mass,Women,Core Basic,Core,0,1,0.3711660228673932,0.0068736842105263,0.0043973684210526,722249.88,49,8371,127.17105263157896,749.6622368421052,0.2396447078617621,0.7603552921382379,0.149,0.0906447078617621,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00130,Reebok Underwear,Tier 2,Performance Apparel,Consignment,Mass,Men,Fashion,Seasonal,1,0,0.8203175984337612,0.011578947368421,0.0056236842105263,165393.75,104,8821,290.5131578947368,568.8552631578947,0.12784922213443042,0.8721507778655696,0.0434,0.08444922213443043,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00131,Cole Haan,Tier 2,Lifestyle Apparel,Buyout,Premium,Women,Core Basic,Seasonal,0,0,0.1020339646923873,0.0007552631578947,5e-05,1595171.2,6,9940,199.31578947368425,971.4868421052632,0.15661270193675397,0.843387298063246,0.1248,0.03181270193675398,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-02-01,SKU00132,Columbia,Tier 3,Running Shoes,Buyout,Premium,Women,Core Basic,Core,0,1,0.5185346502807671,0.002003947368421,0.0024197368421052,920466.58,13,8327,139.22368421052633,938.4605263157896,0.2003204668292916,0.7996795331707084,0.1106,0.0897204668292916,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-02-01,SKU00133,Brooks Brothers,Tier 1,Performance Apparel,Buyout,Mass,Kids,Performance,Seasonal,0,0,0.6300894526390832,0.0118381578947368,0.0232236842105263,414427.5,90,8150,135.85526315789474,662.2286842105262,0.23338719544984124,0.7666128045501588,0.08469999999999998,0.14868719544984127,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00134,Reebok Underwear,Tier 2,Lifestyle Apparel,Buyout,Premium,Men,Performance,Seasonal,1,0,0.4227424749163879,0.0107697368421052,0.0093407894736842,507081.54,75,8394,289.3421052631579,725.12,0.12957229052815677,0.8704277094718432,0.0732,0.056372290528156774,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00135,Brand A,Tier 2,Sportswear,Own Brand,Mass,Kids,Fashion,Seasonal,0,1,0.4792885358430288,0.0028473684210526,0.0020986842105263,518445.84,17,9134,125.09210526315788,910.1272368421052,0.25165367145405393,0.7483463285459461,0.1357,0.11595367145405394,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-02-01,SKU00136,Patagonia,Tier 3,Sportswear,Buyout,Mass,Men,Performance,Seasonal,0,0,0.1839567975722529,0.0057342105263157,0.0010302631578947,1004943.94,37,7777,137.1184210526316,797.3552631578947,0.20708962523280589,0.7929103747671942,0.1731,0.03398962523280588,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-02-01,SKU00137,Nike,Tier 1,Running Shoes,Buyout,Premium,Women,Performance,Seasonal,0,1,0.3289538833013111,0.0043078947368421,0.0021486842105263,1767949.12,34,8416,127.39473684210526,815.8157894736842,0.23075470758243335,0.7692452924175667,0.1518,0.07895470758243336,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-02-01,SKU00138,Columbia,Tier 3,Bags,Consignment,Mass,Men,Performance,Seasonal,0,1,0.8330845567128681,0.0076723684210526,0.0117105263157894,116466.07,56,8711,143.0,727.3728947368421,0.19243878573661852,0.8075612142633815,0.0316,0.16083878573661853,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00139,Reebok Underwear,Tier 2,Basketball Shoes,Consignment,Premium,Women,Performance,Seasonal,0,1,0.8174984621078375,0.006478947368421,0.0079842105263157,335988.0,39,8100,128.53947368421052,816.8027631578948,0.19383286664525473,0.8061671333547453,0.0342,0.15963286664525472,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00140,Under Armour,Tier 3,Running Shoes,Consignment,Premium,Unisex,Core Basic,Core,0,1,0.8123679577464789,0.0028723684210526,0.007025,219019.32,19,7947,134.19736842105263,874.7280263157895,0.1991962565057132,0.8008037434942867,0.0235,0.17569625650571322,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-02-01,SKU00141,Under Armour,Tier 3,Training Shoes,Consignment,Premium,Women,Performance,Seasonal,0,1,0.8180342623680271,0.0080197368421052,0.0325934210526315,128991.76,61,8588,141.18421052631578,741.1990789473684,0.20175326371326327,0.7982467362867367,0.0142,0.18755326371326328,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00142,Brand B,Tier 2,Basketball Shoes,Own Brand,Mass,Women,Core Basic,Seasonal,1,0,-0.5687927247285061,0.0158868421052631,-0.0065407894736842,813851.4,109,8490,288.89473684210526,570.5668421052632,0.12964749730759795,0.870352502692402,0.206,-0.07635250269240204,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00143,Brooks Brothers,Tier 1,Kids Apparel,Consignment,Mass,Women,Core Basic,Seasonal,0,0,0.8279451109806005,0.0123894736842105,0.015003947368421,169705.12,77,7864,127.86842105263158,627.1818421052632,0.22745925300323958,0.7725407469967605,0.047599999999999996,0.17985925300323957,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00144,New Balance,Tier 3,Outdoor Apparel,Buyout,Mass,Women,Core Basic,Core,0,1,0.4828811872473815,0.003753947368421,0.0041052631578947,639835.26,30,8377,134.3421052631579,841.671052631579,0.19313465204030034,0.8068653479596997,0.1015,0.09163465204030033,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-02-01,SKU00145,Brand A,Tier 2,Running Shoes,Own Brand,Premium,Unisex,Performance,Seasonal,0,1,0.3157354713087428,0.0121776315789473,0.0062197368421052,2330326.26,101,9047,134.92105263157896,607.5026315789473,0.25518131773151626,0.7448186822684837,0.1744,0.08078131773151626,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00146,Fila,Tier 3,Outdoor Apparel,Buyout,Premium,Women,Core Basic,Core,0,1,0.4066899763600073,0.0022644736842105,0.0020052631578947,1204555.43,14,8047,144.76315789473685,907.407894736842,0.20252368359161518,0.7974763164083848,0.114,0.08852368359161518,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-02-01,SKU00147,Asics,Tier 3,Underwear,Buyout,Mass,Men,Performance,Seasonal,1,0,0.4495784148397976,0.004653947368421,0.0042197368421052,287150.4,36,7820,287.1578947368421,864.9705263157894,0.1332794081279367,0.8667205918720633,0.0757,0.0575794081279367,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-02-01,SKU00148,Brooks Brothers,Tier 1,Training Shoes,Buyout,Premium,Women,Performance,Seasonal,0,1,0.6291366555361597,0.0100723684210526,0.0204947368421052,811305.28,82,8144,134.3684210526316,690.1746052631579,0.22489773805897573,0.7751022619410243,0.0841,0.14079773805897572,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00149,Cole Haan,Tier 2,Sportswear,Buyout,Premium,Men,Core Basic,Seasonal,1,0,0.5480782767844573,0.0113986842105263,0.0151960526315789,582796.8,107,10118,300.32894736842104,603.7880263157895,0.1335056361258093,0.8664943638741907,0.061000000000000006,0.07250563612580929,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-02-01,SKU00150,Columbia,Tier 3,Lifestyle Apparel,Buyout,Mass,Women,Core Basic,Core,0,1,0.1491269266973178,0.0051881578947368,0.0008921052631578,808236.0,41,7850,136.55263157894737,829.6372368421053,0.1947380557278904,0.8052619442721096,0.1568,0.03793805572789041,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-02-01,SKU00151,Champion,Tier 3,Performance Apparel,Consignment,Premium,Men,Fashion,Seasonal,0,1,0.8351818638352825,0.0048644736842105,0.0056342105263157,262507.7,36,8281,132.53947368421052,872.1578947368421,0.19762956628692857,0.8023704337130715,0.0283,0.16932956628692858,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-02-01,SKU00152,Brand A,Tier 2,Performance Apparel,Own Brand,Premium,Men,Limited,Seasonal,0,1,0.4848813414927823,0.0065223684210526,0.0070999999999999,1551840.78,50,9114,144.85526315789474,774.140394736842,0.2549960053526361,0.7450039946473639,0.1325,0.1224960053526361,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00153,Brand B,Tier 2,Sportswear,Own Brand,Premium,Women,Fashion,Seasonal,0,1,0.4114145671155544,0.0101868421052631,0.0082631578947368,1739466.58,87,9467,134.3815789473684,665.5819736842105,0.2568479728408107,0.7431520271591894,0.1507,0.10614797284081068,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-02-01,SKU00154,Brand A,Tier 2,Underwear,Own Brand,Mass,Unisex,Performance,Seasonal,0,1,0.3983737712397023,0.0095447368421052,0.0071223684210526,578887.1,79,9031,143.51315789473685,637.8307894736841,0.2496422005717664,0.7503577994282336,0.1557,0.09394220057176639,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
