month,store_id,store_name,city,region,channel,store_format,traffic,member_uv,new_member_uv,returning_member_uv,assisted_visits,try_on_count,orders,buyers,gross_units,gmv,recognized_revenue,traffic_to_order_cvr,member_cvr,try_on_cvr,upt,aur
2026-02-01,S024,Himaxx Chongqing Warehouse 24,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,7501,3520,651,2869,3375,1254,165,164,267,45589.78,31539.31,0.021997067057725635,0.04659090909090909,0.13157894736842105,1.6181818181818182,170.74823970037454
2026-02-01,S025,Himaxx Hangzhou Warehouse 25,Hangzhou,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7330,3470,800,2670,3209,1159,269,269,430,75214.95,53316.130000000005,0.03669849931787176,0.07752161383285303,0.23209663503019845,1.5985130111524164,174.918488372093
2026-02-01,S026,Himaxx Beijing Warehouse 26,Beijing,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7346,3827,875,2952,3303,1123,354,351,555,96540.05,69814.97,0.048189490879390146,0.09171674941207211,0.31522707034728403,1.5677966101694916,173.94603603603605
2026-02-01,S027,Himaxx Chengdu Warehouse 27,Chengdu,West China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7001,3280,700,2580,3066,1096,94,94,140,25461.01,18143.93,0.013426653335237824,0.028658536585365855,0.08576642335766424,1.4893617021276595,181.86435714285713
2026-02-01,S028,Himaxx Chongqing Warehouse 28,Chongqing,West China,Himaxx Warehouse Outlet,Warehouse Outlet,6634,3126,680,2446,3013,1207,178,176,294,53313.729999999996,42272.77,0.02683147422369611,0.0563019833653231,0.14747307373653687,1.651685393258427,181.3392176870748
2026-02-01,S029,Himaxx Suzhou Warehouse 29,Suzhou,East China,Himaxx Warehouse Outlet,Warehouse Outlet,7383,3398,776,2622,3530,1293,237,237,388,64782.89,49259.409999999996,0.0321007720438846,0.06974690994702766,0.18329466357308585,1.6371308016877637,166.96621134020617
2026-02-01,S030,Himaxx Beijing Warehouse 30,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,7041,3474,726,2748,3307,1295,207,206,321,53662.04,35806.81,0.0293992330634853,0.059297639608520435,0.15984555984555984,1.5507246376811594,167.17146417445483
2026-02-01,S031,Himaxx Xi'an Warehouse 31,Xi'an,West China,Himaxx Warehouse Outlet,Warehouse Outlet,7630,3729,870,2859,3124,1197,172,172,268,45394.43,31882.78,0.022542595019659238,0.04612496647894878,0.14369256474519632,1.558139534883721,169.38220149253732
2026-02-01,S032,Himaxx Wuhan Warehouse 32,Wuhan,Central China,Himaxx Warehouse Outlet,Mall Warehouse,7480,3606,825,2781,3178,1193,246,246,408,72603.58,55097.01,0.03288770053475936,0.06821963394342762,0.20620284995808885,1.6585365853658536,177.94995098039217
2026-02-01,S033,Himaxx Chongqing Warehouse 33,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,7539,3640,787,2853,3346,1228,189,189,335,57247.77,39685.71,0.025069637883008356,0.051923076923076926,0.15390879478827363,1.7724867724867726,170.88886567164178
2026-02-01,S034,Himaxx Shenzhen Warehouse 34,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,7308,3234,641,2593,3324,1237,341,339,539,98588.36,71750.31,0.046661193212917354,0.10482374768089053,0.27566693613581245,1.5806451612903225,182.90975881261596
2026-02-01,S035,Himaxx Chongqing Warehouse 35,Chongqing,West China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,7056,3163,655,2508,3098,1127,184,183,316,48276.86,34324.42,0.026077097505668934,0.057856465380967434,0.16326530612244897,1.7173913043478262,152.77487341772152
2026-02-01,S036,Himaxx Nanjing Warehouse 36,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,6488,3126,715,2411,2680,1017,230,230,350,65038.11,52195.159999999996,0.03545006165228114,0.07357645553422905,0.22615535889872174,1.5217391304347827,185.82317142857144
2026-02-01,S037,Himaxx Shenzhen Warehouse 37,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,7167,3600,789,2811,3274,1176,160,160,251,42112.11,28739.420000000002,0.022324543044509558,0.044444444444444446,0.1360544217687075,1.56875,167.77733067729085
2026-02-01,S038,Himaxx Qingdao Warehouse 38,Qingdao,North China,Himaxx Warehouse Outlet,Warehouse Outlet,6732,3086,728,2358,3082,1130,302,301,443,75194.85,51370.72,0.04486036838978016,0.09753726506804926,0.2672566371681416,1.466887417218543,169.7400677200903
2026-02-01,S039,Himaxx Shenzhen Warehouse 39,Shenzhen,South China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,7675,3380,721,2659,3543,1247,270,269,453,63225.57,45793.68,0.03517915309446254,0.07958579881656805,0.2165196471531676,1.6777777777777778,139.57079470198676
2026-02-01,S040,Himaxx Xiamen Warehouse 40,Xiamen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,6991,3039,687,2352,3331,1319,322,320,505,84889.78,65510.43,0.04605921899585181,0.10529779532741033,0.2441243366186505,1.5683229813664596,168.09857425742575
2026-02-01,S041,Himaxx Shanghai Warehouse 41,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,6629,3200,686,2514,2548,877,161,161,257,41737.14,30317.0,0.024287222808870117,0.0503125,0.18358038768529075,1.5962732919254659,162.40132295719843
2026-02-01,S042,Himaxx Shanghai Warehouse 42,Shanghai,East China,Himaxx Warehouse Outlet,Community Warehouse,7440,3743,867,2876,3421,1307,303,301,496,83506.47,62263.06,0.0407258064516129,0.08041677798557308,0.23182861514919664,1.636963696369637,168.3598185483871
2026-02-01,S043,Himaxx Hangzhou Warehouse 43,Hangzhou,East China,Himaxx Warehouse Outlet,Warehouse Outlet,6216,2992,635,2357,2879,1036,265,263,418,67021.48,48582.98,0.042631917631917635,0.08790106951871658,0.2557915057915058,1.5773584905660378,160.33846889952153
2026-02-01,S044,Himaxx Changsha Warehouse 44,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,6693,2959,660,2299,3076,1137,278,278,469,82179.07,58005.44,0.04153593306439564,0.09395065900642109,0.24450307827616535,1.6870503597122302,175.22189765458424
2026-02-01,S045,Himaxx Beijing Warehouse 45,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,7039,3131,687,2444,3020,1088,249,247,413,69773.19,51024.65,0.035374342946441255,0.07888853401469179,0.22886029411764705,1.6586345381526104,168.94234866828089
2026-02-01,S046,Himaxx Shanghai Warehouse 46,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7522,3615,867,2748,3421,1208,277,276,432,74915.48,52410.4,0.036825312416910394,0.07634854771784233,0.2293046357615894,1.55956678700361,173.41546296296295
2026-02-01,S047,Himaxx Xiamen Warehouse 47,Xiamen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,7042,3119,698,2421,3193,1014,253,253,421,69428.2,52166.46,0.03592729338256177,0.08111574222507213,0.2495069033530572,1.6640316205533596,164.9125890736342
2026-02-01,S048,Himaxx Chongqing Warehouse 48,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,6994,3330,737,2593,3075,1046,225,224,335,54523.34,37261.04,0.03217043179868459,0.06726726726726727,0.21510516252390058,1.488888888888889,162.75623880597013
2026-02-01,S049,Himaxx Shenzhen Warehouse 49,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,6682,3163,711,2452,3065,1242,325,325,502,78448.9,57076.14,0.048638132295719845,0.10275055327220993,0.2616747181964573,1.5446153846153847,156.2727091633466
2026-02-01,S050,Himaxx Suzhou Warehouse 50,Suzhou,East China,Himaxx Warehouse Outlet,Community Warehouse,5817,2668,610,2058,2630,963,198,198,316,55617.99,40945.74,0.03403816400206292,0.07421289355322339,0.205607476635514,1.595959595959596,176.00629746835443
2026-02-01,S051,Himaxx Qingdao Warehouse 51,Qingdao,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7431,3436,789,2647,3231,1227,248,248,393,69266.2,50677.58,0.03337370475037007,0.07217694994179279,0.20211898940505296,1.5846774193548387,176.24987277353688
2026-02-01,S052,Himaxx Shanghai Warehouse 52,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,6364,2726,643,2083,2763,1041,206,206,339,59297.81,43930.4,0.03236957888120679,0.07556859867938372,0.1978866474543708,1.645631067961165,174.91979351032447
2026-02-01,S053,Himaxx Chongqing Warehouse 53,Chongqing,West China,Himaxx Warehouse Outlet,Warehouse Outlet,7124,3074,720,2354,3031,1034,326,325,516,91059.76,68477.36,0.04576080853453116,0.10572543916720885,0.3152804642166344,1.5828220858895705,176.47240310077518
2026-02-01,S054,Himaxx Tianjin Warehouse 54,Tianjin,North China,Himaxx Warehouse Outlet,Community Warehouse,6093,2891,647,2244,2714,1012,309,308,505,87609.84,63872.77,0.05071393402264894,0.10653753026634383,0.30533596837944665,1.6343042071197411,173.48483168316832
2026-02-01,S055,Himaxx Xiamen Warehouse 55,Xiamen,South China,Himaxx Warehouse Outlet,Mall Warehouse,7820,3900,883,3017,3260,1115,327,325,516,80138.26,58182.26,0.0418158567774936,0.08333333333333333,0.2932735426008969,1.5779816513761469,155.3067054263566
2026-02-01,S056,Himaxx Nanjing Warehouse 56,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,6690,3303,814,2489,3064,1301,278,278,440,69739.66,48243.2,0.04155455904334828,0.0841659097789888,0.21368178324365872,1.5827338129496402,158.49922727272727
2026-02-01,S057,Himaxx Shanghai Warehouse 57,Shanghai,East China,Himaxx Warehouse Outlet,Warehouse Outlet,7263,3276,698,2578,3533,1336,248,248,394,67171.04,47803.86,0.03414566983340218,0.0757020757020757,0.18562874251497005,1.5887096774193548,170.48487309644668
2026-02-01,S058,Himaxx Xiamen Warehouse 58,Xiamen,South China,Himaxx Warehouse Outlet,Shopping Center Warehouse,6594,3183,762,2421,2824,1126,184,184,282,48044.09,34643.43,0.027904155292690323,0.05780710021991831,0.16341030195381884,1.5326086956521738,170.3691134751773
2026-02-01,S059,Himaxx Suzhou Warehouse 59,Suzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,6616,3170,707,2463,2861,1194,151,151,251,39633.66,27344.61,0.022823458282950425,0.04763406940063091,0.12646566164154105,1.6622516556291391,157.90302788844622
2026-02-01,S060,Himaxx Xi'an Warehouse 60,Xi'an,West China,Himaxx Warehouse Outlet,Mall Warehouse,7357,3484,814,2670,3015,1071,292,291,466,75847.16,55860.29,0.03969009106972951,0.08352468427095293,0.2726423902894491,1.595890410958904,162.76214592274678
2026-02-01,S061,Himaxx Xiamen Warehouse 61,Xiamen,South China,Himaxx Warehouse Outlet,Community Warehouse,7474,3624,800,2824,3321,1189,126,126,214,36628.97,25565.89,0.01685844260101686,0.0347682119205298,0.10597140454163162,1.6984126984126984,171.16341121495327
2026-02-01,S062,Himaxx Xi'an Warehouse 62,Xi'an,West China,Himaxx Warehouse Outlet,Community Warehouse,7472,3418,737,2681,3353,1373,303,301,476,80646.08,56483.47,0.04055139186295503,0.08806319485078994,0.22068463219227968,1.5709570957095709,169.42453781512606
2026-02-01,S063,Himaxx Nanjing Warehouse 63,Nanjing,East China,Himaxx Warehouse Outlet,Mall Warehouse,7216,3430,700,2730,2913,1066,123,123,197,32749.92,23860.58,0.017045454545454544,0.0358600583090379,0.11538461538461539,1.6016260162601625,166.24324873096447
2026-02-01,S064,Himaxx Guangzhou Warehouse 64,Guangzhou,South China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7425,3336,715,2621,3268,1194,313,310,539,96619.6,70534.6,0.04215488215488215,0.09292565947242207,0.26214405360134,1.7220447284345048,179.25714285714287
2026-02-01,S065,Himaxx Tianjin Warehouse 65,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7269,3549,851,2698,2769,999,264,264,410,71357.11,52320.72,0.03631861328931077,0.07438715131022823,0.26426426426426425,1.553030303030303,174.04173170731707
2026-02-01,S066,Himaxx Tianjin Warehouse 66,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,6880,3198,763,2435,3260,1294,155,155,243,45000.01,32558.13,0.02252906976744186,0.0484677923702314,0.11978361669242658,1.5677419354838709,185.18522633744857
2026-02-01,S067,Himaxx Beijing Warehouse 67,Beijing,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7507,3604,821,2783,3617,1333,279,278,427,71825.91,53102.020000000004,0.037165312375116555,0.07713651498335183,0.20930232558139536,1.5304659498207884,168.21056206088994
2026-02-01,S068,Himaxx Suzhou Warehouse 68,Suzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,6599,3162,667,2495,3085,1277,241,240,408,76689.36,53563.79,0.03652068495226549,0.07590132827324478,0.18872357086922475,1.6929460580912863,187.96411764705883
2026-02-01,S069,Himaxx Beijing Warehouse 69,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,6702,3605,868,2737,2994,1091,218,217,356,56473.88,36658.95,0.032527603700387944,0.06019417475728155,0.1998166819431714,1.6330275229357798,158.63449438202247
2026-02-01,S070,Himaxx Changsha Warehouse 70,Changsha,Central China,Himaxx Warehouse Outlet,Shopping Center Warehouse,6997,3302,757,2545,3411,1336,115,115,209,38104.79,30002.28,0.016435615263684436,0.034827377347062385,0.08607784431137724,1.817391304347826,182.31956937799043
2026-02-01,S071,Himaxx Qingdao Warehouse 71,Qingdao,North China,Himaxx Warehouse Outlet,Warehouse Outlet,7510,3158,653,2505,3692,1437,234,234,377,65408.33,44490.15,0.03115845539280959,0.0740975300823306,0.162839248434238,1.6111111111111112,173.49689655172415
2026-02-01,S072,Himaxx Changsha Warehouse 72,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,7481,3579,763,2816,3513,1376,166,165,265,47953.42,32130.829999999998,0.022189546852025132,0.04610226320201174,0.12063953488372094,1.5963855421686748,180.95630188679246
2026-02-01,S073,Himaxx Tianjin Warehouse 73,Tianjin,North China,Himaxx Warehouse Outlet,Mall Warehouse,7414,3544,775,2769,2982,1044,286,285,434,80780.29,59068.53,0.03857566765578635,0.0804176072234763,0.2739463601532567,1.5174825174825175,186.12970046082947
2026-02-01,S074,Himaxx Tianjin Warehouse 74,Tianjin,North China,Himaxx Warehouse Outlet,Warehouse Outlet,6177,2986,640,2346,2769,1098,331,331,522,88993.62,65777.59,0.05358588311478064,0.11085063630274615,0.30145719489981787,1.5770392749244713,170.4858620689655
2026-02-01,S075,Himaxx Shenzhen Warehouse 75,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,6685,3259,686,2573,3133,1229,241,240,404,71847.05,46860.32,0.03605086013462977,0.0736422215403498,0.19609438567941415,1.6763485477178424,177.83923267326733
2026-02-01,S076,Himaxx Nanjing Warehouse 76,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,6975,3426,806,2620,3011,1113,179,178,303,50169.82,38256.98,0.025663082437275987,0.05195563339171045,0.16082659478885894,1.6927374301675977,165.57696369636963
2026-03-01,S001,Himaxx Beijing Warehouse 1,Beijing,North China,Himaxx Warehouse Outlet,Mall Warehouse,7614,3690,876,2814,3276,1253,427,422,678,114893.03,78780.61,0.056080903598634095,0.11436314363143632,0.3407821229050279,1.5878220140515222,169.45874631268435
2026-03-01,S002,Himaxx Nanjing Warehouse 2,Nanjing,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,8796,4001,866,3135,3730,1375,255,252,398,69896.91,52983.91,0.02899045020463847,0.06298425393651587,0.18545454545454546,1.5607843137254902,175.62037688442211
2026-03-01,S003,Himaxx Shenzhen Warehouse 3,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,8171,4146,969,3177,3474,1227,169,169,271,45181.72,33497.62,0.020682902949455392,0.04076218041485769,0.13773431132844335,1.6035502958579881,166.72221402214024
2026-03-01,S004,Himaxx Xiamen Warehouse 4,Xiamen,South China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,8180,4034,938,3096,3874,1615,229,228,346,49050.16,36281.99,0.027995110024449876,0.05651958353991076,0.1417956656346749,1.5109170305676856,141.7634682080925
2026-03-01,S005,Himaxx Changsha Warehouse 5,Changsha,Central China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7522,3585,753,2832,3420,1291,243,242,398,69921.38,50231.16,0.03230523796862537,0.06750348675034867,0.1882261812548412,1.6378600823045268,175.68185929648243
2026-03-01,S006,Himaxx Qingdao Warehouse 6,Qingdao,North China,Himaxx Warehouse Outlet,Warehouse Outlet,7458,3447,718,2729,3265,1214,209,208,330,51366.48,40996.39,0.028023598820058997,0.06034232666086452,0.17215815485996705,1.5789473684210527,155.656
2026-03-01,S007,Himaxx Wuhan Warehouse 7,Wuhan,Central China,Himaxx Warehouse Outlet,Mall Warehouse,7808,3569,891,2678,3329,1210,274,270,432,70661.6,52991.9,0.0350922131147541,0.07565144298122724,0.22644628099173553,1.5766423357664234,163.56851851851854
2026-03-01,S008,Himaxx Changsha Warehouse 8,Changsha,Central China,Himaxx Warehouse Outlet,Mall Warehouse,7680,3353,733,2620,3488,1436,323,322,553,93990.08,65268.72,0.04205729166666667,0.09603340292275574,0.22493036211699163,1.7120743034055728,169.96397830018083
2026-03-01,S009,Himaxx Changsha Warehouse 9,Changsha,Central China,Himaxx Warehouse Outlet,Mall Warehouse,8145,3603,746,2857,3655,1345,302,301,481,79737.43000000001,58699.6,0.03707796193984039,0.08354149320011102,0.2245353159851301,1.5927152317880795,165.77428274428277
2026-03-01,S010,Himaxx Changsha Warehouse 10,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,7830,3865,805,3060,3317,1205,299,297,517,95646.74,73674.63,0.03818646232439336,0.07684346701164295,0.24813278008298756,1.7290969899665551,185.0033655705996
2026-03-01,S011,Himaxx Chengdu Warehouse 11,Chengdu,West China,Himaxx Warehouse Outlet,Community Warehouse,8073,3724,806,2918,3319,1276,222,222,352,59518.3,43608.13,0.027499070977331848,0.059613319011815255,0.17398119122257052,1.5855855855855856,169.08607954545457
2026-03-01,S012,Himaxx Beijing Warehouse 12,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,8024,3766,807,2959,3529,1388,406,404,629,106798.61,74970.7,0.05059820538384845,0.10727562400424855,0.29250720461095103,1.5492610837438423,169.79111287758346
2026-03-01,S013,Himaxx Shenzhen Warehouse 13,Shenzhen,South China,Himaxx Warehouse Outlet,Community Warehouse,7553,3617,887,2730,3246,1142,396,394,651,118352.11,88073.33,0.052429498212630744,0.10893005252972077,0.3467600700525394,1.643939393939394,181.8004761904762
2026-03-01,S014,Himaxx Tianjin Warehouse 14,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7250,3576,838,2738,3317,1159,226,224,377,67766.2,49891.76,0.031172413793103447,0.06263982102908278,0.19499568593615185,1.668141592920354,179.75119363395225
2026-03-01,S015,Himaxx Hangzhou Warehouse 15,Hangzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,6812,3152,698,2454,3029,1224,273,270,446,70552.84,50164.25,0.04007633587786259,0.08565989847715735,0.22303921568627452,1.6336996336996337,158.19022421524662
2026-03-01,S016,Himaxx Chengdu Warehouse 16,Chengdu,West China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7401,3455,771,2684,3337,1172,407,403,639,107392.79,78943.34,0.05499256857181462,0.1166425470332851,0.34726962457337884,1.57002457002457,168.06383411580595
2026-03-01,S017,Himaxx Hangzhou Warehouse 17,Hangzhou,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,8215,4075,917,3158,3789,1556,258,257,382,63310.09,48107.92,0.03140596469872185,0.06306748466257668,0.16580976863753213,1.4806201550387597,165.73321989528796
2026-03-01,S018,Himaxx Xi'an Warehouse 18,Xi'an,West China,Himaxx Warehouse Outlet,Mall Warehouse,7762,3567,804,2763,3372,1262,306,305,462,76378.01,55719.85,0.03942282916774027,0.08550602747406784,0.24247226624405704,1.5098039215686274,165.32036796536795
2026-03-01,S019,Himaxx Qingdao Warehouse 19,Qingdao,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,6951,3371,678,2693,3477,1223,187,187,280,47872.5,37420.9,0.026902603941878867,0.05547315336695342,0.15290269828291086,1.4973262032085561,170.97321428571428
2026-03-01,S020,Himaxx Shanghai Warehouse 20,Shanghai,East China,Himaxx Warehouse Outlet,Warehouse Outlet,6990,3257,722,2535,3274,1290,337,334,595,112115.57,85465.77,0.04821173104434907,0.10254835738409579,0.26124031007751936,1.7655786350148368,188.42952941176472
2026-03-01,S021,Himaxx Changsha Warehouse 21,Changsha,Central China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,7723,3498,764,2734,3712,1408,358,354,550,83912.99,59165.79,0.046355043376926065,0.10120068610634649,0.25426136363636365,1.5363128491620113,152.56907272727273
2026-03-01,S022,Himaxx Xiamen Warehouse 22,Xiamen,South China,Himaxx Warehouse Outlet,Mall Warehouse,8578,3733,783,2950,3669,1344,209,209,336,59658.47,44899.16,0.02436465376544649,0.055987141709081166,0.15550595238095238,1.6076555023923444,177.55497023809525
2026-03-01,S023,Himaxx Changsha Warehouse 23,Changsha,Central China,Himaxx Warehouse Outlet,Mall Warehouse,7855,3812,854,2958,3646,1222,341,338,548,93931.61,67730.06,0.043411839592616165,0.08866736621196222,0.279050736497545,1.6070381231671553,171.40804744525548
2026-03-01,S024,Himaxx Chongqing Warehouse 24,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,8168,3947,875,3072,3872,1469,154,153,239,36634.57,27561.19,0.018854064642507346,0.03876361793767418,0.10483321987746766,1.551948051948052,153.28271966527197
2026-03-01,S025,Himaxx Hangzhou Warehouse 25,Hangzhou,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,8457,4143,905,3238,3497,1278,279,276,438,73063.08,54872.44,0.03299042213550905,0.0666183924692252,0.21830985915492956,1.5698924731182795,166.81068493150684
2026-03-01,S026,Himaxx Beijing Warehouse 26,Beijing,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7706,3596,862,2734,3628,1312,389,385,615,113336.75,77987.04000000001,0.0504801453412925,0.10706340378197998,0.2964939024390244,1.5809768637532133,184.28739837398373
2026-03-01,S027,Himaxx Chengdu Warehouse 27,Chengdu,West China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7631,3516,751,2765,3429,1248,109,109,184,32911.38,23444.52,0.014283842222513433,0.031001137656427757,0.08733974358974358,1.688073394495413,178.8661956521739
2026-03-01,S028,Himaxx Chongqing Warehouse 28,Chongqing,West China,Himaxx Warehouse Outlet,Warehouse Outlet,9008,4098,827,3271,4099,1416,182,182,278,42480.75,27923.66,0.020204262877442272,0.04441190824792582,0.1285310734463277,1.5274725274725274,152.80845323741008
2026-03-01,S029,Himaxx Suzhou Warehouse 29,Suzhou,East China,Himaxx Warehouse Outlet,Warehouse Outlet,7968,3978,936,3042,3589,1410,250,249,393,68211.95,51301.13,0.03137550200803213,0.06259426847662142,0.1773049645390071,1.572,173.56730279898218
2026-03-01,S030,Himaxx Beijing Warehouse 30,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,7388,3616,869,2747,3198,1189,235,235,370,63162.340000000004,45214.65,0.03180833784515431,0.06498893805309734,0.19764507989907484,1.574468085106383,170.70902702702705
2026-03-01,S031,Himaxx Xi'an Warehouse 31,Xi'an,West China,Himaxx Warehouse Outlet,Warehouse Outlet,7378,3421,842,2579,3783,1425,208,208,349,57866.58,37844.47,0.02819192193006235,0.06080093539900614,0.14596491228070174,1.6778846153846154,165.8068194842407
2026-03-01,S032,Himaxx Wuhan Warehouse 32,Wuhan,Central China,Himaxx Warehouse Outlet,Mall Warehouse,8221,3726,856,2870,3956,1521,241,241,391,62407.02,44937.2,0.02931516847098893,0.06468062265163714,0.15844838921762,1.6224066390041494,159.60874680306904
2026-03-01,S033,Himaxx Chongqing Warehouse 33,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,7831,3783,821,2962,3645,1458,232,231,360,68094.21,46698.4,0.02962584599667986,0.06106264869151467,0.15912208504801098,1.5517241379310345,189.15058333333334
2026-03-01,S034,Himaxx Shenzhen Warehouse 34,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,9129,4332,832,3500,4284,1402,375,371,576,99580.11,73355.58,0.04107788366743345,0.08564173591874423,0.2674750356633381,1.536,172.88213541666667
2026-03-01,S035,Himaxx Chongqing Warehouse 35,Chongqing,West China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,7426,3513,753,2760,3281,1229,198,198,305,42583.27,29538.3,0.026663075680043093,0.05636208368915457,0.161106590724166,1.5404040404040404,139.61727868852458
2026-03-01,S036,Himaxx Nanjing Warehouse 36,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,6595,3109,654,2455,2977,1104,267,263,401,64324.2,45084.369999999995,0.04048521607278241,0.08459311675779993,0.2418478260869565,1.5018726591760299,160.40947630922693
2026-03-01,S037,Himaxx Shenzhen Warehouse 37,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,6949,3508,741,2767,3242,1219,195,192,314,47473.01,34078.05,0.02806159159591308,0.05473204104903079,0.15996718621821165,1.6102564102564103,151.18792993630575
2026-03-01,S038,Himaxx Qingdao Warehouse 38,Qingdao,North China,Himaxx Warehouse Outlet,Warehouse Outlet,7177,3291,795,2496,3309,1153,347,344,558,100873.49,70673.2,0.048348892294830706,0.10452749924035247,0.30095403295750217,1.6080691642651297,180.77686379928318
2026-03-01,S039,Himaxx Shenzhen Warehouse 39,Shenzhen,South China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,8217,3760,787,2973,3774,1391,292,292,465,68805.57,47997.41,0.03553608372885481,0.07765957446808511,0.20992092020129402,1.5924657534246576,147.9689677419355
2026-03-01,S040,Himaxx Xiamen Warehouse 40,Xiamen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,7788,3609,799,2810,3741,1318,406,402,619,102075.24,73929.01,0.05213148433487417,0.1113881961762261,0.30804248861911987,1.5246305418719213,164.90345718901455
2026-03-01,S041,Himaxx Shanghai Warehouse 41,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,8017,3708,806,2902,3647,1261,153,153,242,36940.55,24021.45,0.01908444555319945,0.0412621359223301,0.12133227597145123,1.5816993464052287,152.64690082644628
2026-03-01,S042,Himaxx Shanghai Warehouse 42,Shanghai,East China,Himaxx Warehouse Outlet,Community Warehouse,7454,3600,731,2869,3265,1252,338,338,553,91902.25,67823.26,0.04534478132546284,0.09388888888888888,0.26996805111821087,1.636094674556213,166.1885171790235
2026-03-01,S043,Himaxx Hangzhou Warehouse 43,Hangzhou,East China,Himaxx Warehouse Outlet,Warehouse Outlet,8000,3538,818,2720,3564,1329,294,292,473,81605.66,53738.08,0.03675,0.08253250423968343,0.22121896162528218,1.6088435374149659,172.527822410148
2026-03-01,S044,Himaxx Changsha Warehouse 44,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,7444,3667,792,2875,3212,1238,302,302,476,78153.53,54964.22,0.04056958624395486,0.08235614944095991,0.24394184168012925,1.576158940397351,164.18808823529412
2026-03-01,S045,Himaxx Beijing Warehouse 45,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,7635,3529,838,2691,3440,1320,286,285,457,78215.88,51551.119999999995,0.03745907007203667,0.08075942193255879,0.21666666666666667,1.597902097902098,171.15072210065645
2026-03-01,S046,Himaxx Shanghai Warehouse 46,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7649,3737,797,2940,3250,1378,330,328,511,87204.73,68867.35,0.04314289449601255,0.08777093925608777,0.23947750362844702,1.5484848484848486,170.65504892367906
